ACCIDENT_NO,ATMOSPH_COND_DESC,ATMOSPH_INDEX
T20210003579,Clear,1.0
T20210003582,Clear,1.0
T20210003585,Clear,1.0
T20210003586,Raining,3.0
T20210003589,Clear,1.0
T20210003591,Clear,1.0
T20210003592,Clear,1.0
T20210003593,Clear,1.0
T20210003600,Clear,1.0
T20210003603,Clear,1.0
T20210003604,Clear,1.0
T20210003605,Clear,1.0
T20210003606,Clear,1.0
T20210003609,Dust,4.0
T20210003611,Clear,1.0
T20210003613,Clear,1.0
T20210003614,Clear,1.0
T20210003615,Clear,1.0
T20210003621,Clear,1.0
T20210003623,Clear,1.0
T20210003625,Clear,1.0
T20210003631,Clear,1.0
T20210003633,Clear,1.0
T20210003634,Clear,1.0
T20210003636,Clear,1.0
T20210003638,Clear,1.0
T20210003639,Clear,1.0
T20210003642,Clear,1.0
T20210003646,Clear,1.0
T20210003647,Clear,1.0
T20210003653,Clear,1.0
T20210003654,Clear,1.0
T20210003656,Clear,1.0
T20210003657,Clear,1.0
T20210003658,Clear,1.0
T20210003660,Clear,1.0
T20210003661,Clear,1.0
T20210003662,Clear,1.0
T20210003663,Clear,1.0
T20210003664,Clear,1.0
T20210003666,Clear,1.0
T20210003667,Clear,1.0
T20210003668,Clear,1.0
T20210003669,Clear,1.0
T20210003670,Clear,1.0
T20210003671,Clear,1.0
T20210003672,Clear,1.0
T20210003673,Clear,1.0
T20210003674,Clear,1.0
T20210003677,Clear,1.0
T20210003681,Clear,1.0
T20210003682,Raining,3.0
T20210003684,Clear,1.0
T20210003685,Clear,1.0
T20210003687,Clear,1.0
T20210003688,Clear,1.0
T20210003689,Clear,1.0
T20210003690,Clear,1.0
T20210003691,Clear,1.0
T20210003697,Clear,1.0
T20210003699,Clear,1.0
T20210003705,Clear,1.0
T20210003706,Clear,1.0
T20210003708,Clear,1.0
T20210003709,Clear,1.0
T20210003711,Clear,1.0
T20210003712,Clear,1.0
T20210003713,Clear,1.0
T20210003714,Clear,1.0
T20210003718,Clear,1.0
T20210003720,Clear,1.0
T20210003724,Clear,1.0
T20210003726,Clear,1.0
T20210003727,Clear,1.0
T20210003728,Clear,1.0
T20210003731,Clear,1.0
T20210003733,Clear,1.0
T20210003735,Clear,1.0
T20210003736,Clear,1.0
T20210003737,Clear,1.0
T20210003738,Clear,1.0
T20210003740,Clear,1.0
T20210003741,Clear,1.0
T20210003742,Clear,1.0
T20210003743,Clear,1.0
T20210003744,Clear,1.0
T20210003745,Clear,1.0
T20210003749,Clear,1.0
T20210003750,Clear,1.0
T20210003752,Clear,1.0
T20210003754,Clear,1.0
T20210003755,Clear,1.0
T20210003757,Clear,1.0
T20210003759,Clear,1.0
T20210003761,Clear,1.0
T20210003763,Clear,1.0
T20210003765,Clear,1.0
T20210003768,Clear,1.0
T20210003769,Clear,1.0
T20210003770,Clear,1.0
T20210003771,Raining,3.0
T20210003773,Clear,1.0
T20210003789,Clear,1.0
T20210003791,Clear,1.0
T20210003794,Clear,1.0
T20210003799,Clear,1.0
T20210003801,Clear,1.0
T20210003803,Clear,1.0
T20210003804,Clear,1.0
T20210003806,Clear,1.0
T20210003809,Clear,1.0
T20210003812,Clear,1.0
T20210003813,Clear,1.0
T20210003814,Clear,1.0
T20210003818,Clear,1.0
T20210003819,Clear,1.0
T20210003820,Clear,1.0
T20210003821,Clear,1.0
T20210003826,Clear,1.0
T20210003829,Clear,1.0
T20210003832,Clear,1.0
T20210003834,Clear,1.0
T20210003836,Clear,1.0
T20210003838,Clear,1.0
T20210003840,Clear,1.0
T20210003843,Raining,3.0
T20210003846,Raining,3.0
T20210003847,Clear,1.0
T20210003850,Clear,1.0
T20210003851,Raining,3.0
T20210003854,Clear,1.0
T20210003855,Clear,1.0
T20210003861,Clear,1.0
T20210003862,Clear,1.0
T20210003863,Clear,1.0
T20210003864,Clear,1.0
T20210003865,Clear,1.0
T20210003866,Clear,1.0
T20210003867,"Raining, Strong winds",2.33
T20210003869,Clear,1.0
T20210003871,Clear,1.0
T20210003877,Clear,1.0
T20210003879,Clear,1.0
T20210003880,Clear,1.0
T20210003882,Clear,1.0
T20210003885,Clear,1.0
T20210003886,Clear,1.0
T20210003889,Clear,1.0
T20210003890,Clear,1.0
T20210003891,Clear,1.0
T20210003894,Clear,1.0
T20210003896,Clear,1.0
T20210003898,Clear,1.0
T20210003902,Clear,1.0
T20210003903,Clear,1.0
T20210003905,Clear,1.0
T20210003906,Clear,1.0
T20210003907,Clear,1.0
T20210003908,Raining,3.0
T20210003909,Clear,1.0
T20210003910,Clear,1.0
T20210003911,Clear,1.0
T20210003914,Clear,1.0
T20210003915,Clear,1.0
T20210003916,Clear,1.0
T20210003923,Clear,1.0
T20210003924,Clear,1.0
T20210003925,Clear,1.0
T20210003926,Clear,1.0
T20210003927,Clear,1.0
T20210003929,Clear,1.0
T20210003931,Clear,1.0
T20210003936,Clear,1.0
T20210003940,Clear,1.0
T20210003947,Clear,1.0
T20210003951,Clear,1.0
T20210003952,Clear,1.0
T20210003954,Clear,1.0
T20210003955,Clear,1.0
T20210003956,Clear,1.0
T20210003957,Clear,1.0
T20210003958,Clear,1.0
T20210003963,Clear,1.0
T20210003965,Clear,1.0
T20210003967,Clear,1.0
T20210003973,Raining,3.0
T20210003975,Raining,3.0
T20210003977,Clear,1.0
T20210003978,Clear,1.0
T20210003980,Clear,1.0
T20210003984,Raining,3.0
T20210003988,Clear,1.0
T20210003990,Raining,3.0
T20210003991,Clear,1.0
T20210003994,Clear,1.0
T20210003995,Clear,1.0
T20210003997,Clear,1.0
T20210003998,Clear,1.0
T20210003999,Clear,1.0
T20210004000,Clear,1.0
T20210004002,Clear,1.0
T20210004003,Clear,1.0
T20210004004,Clear,1.0
T20210004005,Clear,1.0
T20210004008,Clear,1.0
T20210004009,Clear,1.0
T20210004010,Clear,1.0
T20210004013,Clear,1.0
T20210004014,Clear,1.0
T20210004016,Clear,1.0
T20210004017,Clear,1.0
T20210004018,Clear,1.0
T20210004019,Clear,1.0
T20210004020,Clear,1.0
T20210004021,Raining,3.0
T20210004022,Clear,1.0
T20210004023,Clear,1.0
T20210004024,Clear,1.0
T20210004025,Clear,1.0
T20210004026,Clear,1.0
T20210004027,Clear,1.0
T20210004028,Clear,1.0
T20210004029,Clear,1.0
T20210004032,Clear,1.0
T20210004035,Clear,1.0
T20210004039,Clear,1.0
T20210004040,Clear,1.0
T20210004041,Clear,1.0
T20210004043,Clear,1.0
T20210004044,Clear,1.0
T20210004045,Clear,1.0
T20210004046,Clear,1.0
T20210004047,Clear,1.0
T20210004054,Clear,1.0
T20210004056,Clear,1.0
T20210004059,Clear,1.0
T20210004060,Clear,1.0
T20210004062,Clear,1.0
T20210004063,Clear,1.0
T20210004064,Clear,1.0
T20210004067,Clear,1.0
T20210004070,Clear,1.0
T20210004071,Clear,1.0
T20210004072,Clear,1.0
T20210004073,Clear,1.0
T20210004074,Clear,1.0
T20210004076,Clear,1.0
T20210004082,Clear,1.0
T20210004084,Clear,1.0
T20210004087,Clear,1.0
T20210004089,Clear,1.0
T20210004090,Clear,1.0
T20210004091,Clear,1.0
T20210004096,Clear,1.0
T20210004097,Clear,1.0
T20210004101,Clear,1.0
T20210004103,Clear,1.0
T20210004104,Clear,1.0
T20210004105,Clear,1.0
T20210004106,Clear,1.0
T20210004110,Clear,1.0
T20210004112,Clear,1.0
T20210004113,Clear,1.0
T20210004114,Clear,1.0
T20210004116,Clear,1.0
T20210004118,Clear,1.0
T20210004119,Clear,1.0
T20210004121,Clear,1.0
T20210004122,Clear,1.0
T20210004124,Clear,1.0
T20210004125,Clear,1.0
T20210004127,Clear,1.0
T20210004132,Clear,1.0
T20210004133,Clear,1.0
T20210004137,Clear,1.0
T20210004138,Clear,1.0
T20210004139,Raining,3.0
T20210004143,Clear,1.0
T20210004145,Clear,1.0
T20210004146,Clear,1.0
T20210004148,Raining,3.0
T20210004149,Clear,1.0
T20210004152,Clear,1.0
T20210004158,Clear,1.0
T20210004160,Clear,1.0
T20210004163,Clear,1.0
T20210004164,Clear,1.0
T20210004167,Clear,1.0
T20210004169,Clear,1.0
T20210004170,Clear,1.0
T20210004171,Clear,1.0
T20210004172,Clear,1.0
T20210004173,Clear,1.0
T20210004176,Clear,1.0
T20210004177,Clear,1.0
T20210004179,Clear,1.0
T20210004181,Clear,1.0
T20210004183,Clear,1.0
T20210004189,Clear,1.0
T20210004190,Clear,1.0
T20210004191,Clear,1.0
T20210004193,Clear,1.0
T20210004194,Clear,1.0
T20210004195,Raining,3.0
T20210004196,Clear,1.0
T20210004198,Clear,1.0
T20210004199,Clear,1.0
T20210004204,Clear,1.0
T20210004206,Clear,1.0
T20210004208,Clear,1.0
T20210004209,Clear,1.0
T20210004210,Clear,1.0
T20210004211,Clear,1.0
T20210004215,Clear,1.0
T20210004217,Raining,3.0
T20210004219,Raining,3.0
T20210004220,Clear,1.0
T20210004222,Clear,1.0
T20210004225,Clear,1.0
T20210004226,Clear,1.0
T20210004229,Clear,1.0
T20210004233,Clear,1.0
T20210004234,"Raining, Strong winds",2.33
T20210004236,Clear,1.0
T20210004239,Clear,1.0
T20210004242,Clear,1.0
T20210004244,Clear,1.0
T20210004246,Raining,3.0
T20210004249,Clear,1.0
T20210004255,Clear,1.0
T20210004258,Clear,1.0
T20210004260,Clear,1.0
T20210004261,Clear,1.0
T20210004263,Clear,1.0
T20210004265,Clear,1.0
T20210004266,Clear,1.0
T20210004268,Clear,1.0
T20210004269,Clear,1.0
T20210004270,Clear,1.0
T20210004271,Clear,1.0
T20210004275,Clear,1.0
T20210004277,Clear,1.0
T20210004278,Clear,1.0
T20210004283,Clear,1.0
T20210004284,Clear,1.0
T20210004286,Clear,1.0
T20210004289,Clear,1.0
T20210004293,Clear,1.0
T20210004295,Clear,1.0
T20210004296,Clear,1.0
T20210004297,Clear,1.0
T20210004298,Clear,1.0
T20210004302,Clear,1.0
T20210004303,Clear,1.0
T20210004304,Clear,1.0
T20210004305,Clear,1.0
T20210004306,Clear,1.0
T20210004307,Clear,1.0
T20210004310,Clear,1.0
T20210004311,Clear,1.0
T20210004315,Clear,1.0
T20210004316,Clear,1.0
T20210004319,Clear,1.0
T20210004321,Clear,1.0
T20210004322,Clear,1.0
T20210004323,Clear,1.0
T20210004325,Clear,1.0
T20210004328,Clear,1.0
T20210004331,Clear,1.0
T20210004333,Clear,1.0
T20210004334,Clear,1.0
T20210004335,Clear,1.0
T20210004336,Clear,1.0
T20210004337,Clear,1.0
T20210004339,Clear,1.0
T20210004341,Clear,1.0
T20210004342,Clear,1.0
T20210004344,Clear,1.0
T20210004346,Clear,1.0
T20210004347,Clear,1.0
T20210004349,Clear,1.0
T20210004350,Clear,1.0
T20210004351,Clear,1.0
T20210004353,Clear,1.0
T20210004356,Clear,1.0
T20210004359,Clear,1.0
T20210004361,Clear,1.0
T20210004365,Clear,1.0
T20210004368,Clear,1.0
T20210004369,Clear,1.0
T20210004372,Clear,1.0
T20210004374,Clear,1.0
T20210004377,Clear,1.0
T20210004378,Clear,1.0
T20210004380,Clear,1.0
T20210004381,Clear,1.0
T20210004382,Clear,1.0
T20210004383,Clear,1.0
T20210004385,Clear,1.0
T20210004386,Clear,1.0
T20210004391,Clear,1.0
T20210004393,Clear,1.0
T20210004395,Clear,1.0
T20210004397,Clear,1.0
T20210004398,Clear,1.0
T20210004400,Clear,1.0
T20210004401,Clear,1.0
T20210004402,Clear,1.0
T20210004403,Clear,1.0
T20210004405,Clear,1.0
T20210004406,Clear,1.0
T20210004408,Clear,1.0
T20210004411,Clear,1.0
T20210004412,Clear,1.0
T20210004415,Clear,1.0
T20210004416,Clear,1.0
T20210004417,Clear,1.0
T20210004420,Clear,1.0
T20210004421,Clear,1.0
T20210004422,Clear,1.0
T20210004423,Clear,1.0
T20210004424,Clear,1.0
T20210004425,Clear,1.0
T20210004426,Clear,1.0
T20210004427,Clear,1.0
T20210004429,Clear,1.0
T20210004431,Clear,1.0
T20210004433,Clear,1.0
T20210004434,Clear,1.0
T20210004436,Dust,4.0
T20210004438,Clear,1.0
T20210004440,Clear,1.0
T20210004441,Clear,1.0
T20210004443,Clear,1.0
T20210004445,Clear,1.0
T20210004447,Clear,1.0
T20210004449,Clear,1.0
T20210004450,Clear,1.0
T20210004451,Clear,1.0
T20210004452,Clear,1.0
T20210004453,Clear,1.0
T20210004457,Clear,1.0
T20210004458,Clear,1.0
T20210004459,Clear,1.0
T20210004460,Clear,1.0
T20210004464,Clear,1.0
T20210004465,Clear,1.0
T20210004467,Clear,1.0
T20210004468,Clear,1.0
T20210004471,Clear,1.0
T20210004472,Clear,1.0
T20210004476,Clear,1.0
T20210004480,Clear,1.0
T20210004481,Clear,1.0
T20210004482,Clear,1.0
T20210004484,Clear,1.0
T20210004485,Clear,1.0
T20210004487,Clear,1.0
T20210004488,Clear,1.0
T20210004492,Clear,1.0
T20210004496,Clear,1.0
T20210004499,Clear,1.0
T20210004503,Clear,1.0
T20210004507,Clear,1.0
T20210004509,Clear,1.0
T20210004510,Clear,1.0
T20210004514,Clear,1.0
T20210004520,Clear,1.0
T20210004521,Clear,1.0
T20210004524,Clear,1.0
T20210004530,Clear,1.0
T20210004533,Clear,1.0
T20210004540,Clear,1.0
T20210004542,Clear,1.0
T20210004544,Clear,1.0
T20210004545,Clear,1.0
T20210004546,Clear,1.0
T20210004548,Clear,1.0
T20210004550,Clear,1.0
T20210004551,Clear,1.0
T20210004556,Clear,1.0
T20210004557,Clear,1.0
T20210004558,Clear,1.0
T20210004566,Clear,1.0
T20210004568,Clear,1.0
T20210004570,Clear,1.0
T20210004571,Clear,1.0
T20210004573,Clear,1.0
T20210004575,Clear,1.0
T20210004577,Clear,1.0
T20210004579,Clear,1.0
T20210004580,Clear,1.0
T20210004582,Clear,1.0
T20210004583,Clear,1.0
T20210004584,Clear,1.0
T20210004585,Clear,1.0
T20210004588,Clear,1.0
T20210004589,Clear,1.0
T20210004591,Clear,1.0
T20210004593,Raining,3.0
T20210004595,Clear,1.0
T20210004596,Clear,1.0
T20210004598,Clear,1.0
T20210004599,Clear,1.0
T20210004602,Clear,1.0
T20210004604,Clear,1.0
T20210004606,Clear,1.0
T20210004607,Clear,1.0
T20210004608,Clear,1.0
T20210004610,Clear,1.0
T20210004611,Clear,1.0
T20210004612,Clear,1.0
T20210004613,Clear,1.0
T20210004614,Clear,1.0
T20210004615,Clear,1.0
T20210004617,Clear,1.0
T20210004622,Clear,1.0
T20210004623,Clear,1.0
T20210004624,Clear,1.0
T20210004629,Clear,1.0
T20210004633,Clear,1.0
T20210004635,Clear,1.0
T20210004636,Clear,1.0
T20210004638,Clear,1.0
T20210004639,Clear,1.0
T20210004640,Clear,1.0
T20210004642,Clear,1.0
T20210004646,Clear,1.0
T20210004649,Clear,1.0
T20210004651,Clear,1.0
T20210004652,Clear,1.0
T20210004656,Clear,1.0
T20210004658,Clear,1.0
T20210004659,Clear,1.0
T20210004660,Clear,1.0
T20210004661,Clear,1.0
T20210004662,Clear,1.0
T20210004667,Clear,1.0
T20210004668,Clear,1.0
T20210004672,Clear,1.0
T20210004673,Clear,1.0
T20210004681,"Clear, Dust",3.0
T20210004682,Clear,1.0
T20210004684,Clear,1.0
T20210004685,Clear,1.0
T20210004686,Clear,1.0
T20210004687,Clear,1.0
T20210004689,Clear,1.0
T20210004692,Clear,1.0
T20210004693,Clear,1.0
T20210004699,Clear,1.0
T20210004700,Clear,1.0
T20210004702,Clear,1.0
T20210004703,Clear,1.0
T20210004704,Clear,1.0
T20210004706,Clear,1.0
T20210004707,Clear,1.0
T20210004708,Clear,1.0
T20210004709,Clear,1.0
T20210004710,Clear,1.0
T20210004712,Clear,1.0
T20210004713,Clear,1.0
T20210004714,Clear,1.0
T20210004717,Clear,1.0
T20210004718,Clear,1.0
T20210004719,Clear,1.0
T20210004721,Clear,1.0
T20210004722,Clear,1.0
T20210004723,Clear,1.0
T20210004725,Clear,1.0
T20210004726,Clear,1.0
T20210004727,Clear,1.0
T20210004728,Clear,1.0
T20210004729,Clear,1.0
T20210004731,Clear,1.0
T20210004732,Clear,1.0
T20210004735,Clear,1.0
T20210004740,Clear,1.0
T20210004742,Clear,1.0
T20210004744,Clear,1.0
T20210004746,Clear,1.0
T20210004753,Clear,1.0
T20210004754,Clear,1.0
T20210004755,Clear,1.0
T20210004757,Clear,1.0
T20210004760,Clear,1.0
T20210004761,Clear,1.0
T20210004763,Clear,1.0
T20210004765,Raining,3.0
T20210004766,Clear,1.0
T20210004767,Clear,1.0
T20210004769,Clear,1.0
T20210004770,Clear,1.0
T20210004774,Clear,1.0
T20210004776,Clear,1.0
T20210004777,Clear,1.0
T20210004778,Clear,1.0
T20210004779,Clear,1.0
T20210004782,Clear,1.0
T20210004784,Clear,1.0
T20210004785,Raining,3.0
T20210004786,Clear,1.0
T20210004788,Clear,1.0
T20210004790,Clear,1.0
T20210004791,Clear,1.0
T20210004793,Clear,1.0
T20210004795,Clear,1.0
T20210004798,Clear,1.0
T20210004799,Clear,1.0
T20210004800,Clear,1.0
T20210004801,Clear,1.0
T20210004804,Clear,1.0
T20210004806,Clear,1.0
T20210004807,Clear,1.0
T20210004808,Clear,1.0
T20210004809,Clear,1.0
T20210004812,Raining,3.0
T20210004813,Clear,1.0
T20210004816,Clear,1.0
T20210004818,Clear,1.0
T20210004820,Clear,1.0
T20210004823,Clear,1.0
T20210004824,Clear,1.0
T20210004826,Raining,3.0
T20210004828,Clear,1.0
T20210004830,Clear,1.0
T20210004832,Clear,1.0
T20210004834,Clear,1.0
T20210004838,Clear,1.0
T20210004839,Clear,1.0
T20210004841,Clear,1.0
T20210004842,Clear,1.0
T20210004847,Clear,1.0
T20210004849,Clear,1.0
T20210004851,Clear,1.0
T20210004852,Raining,3.0
T20210004856,Dust,4.0
T20210004857,Clear,1.0
T20210004860,Clear,1.0
T20210004861,Clear,1.0
T20210004867,Clear,1.0
T20210004872,Clear,1.0
T20210004873,Clear,1.0
T20210004874,Clear,1.0
T20210004878,Clear,1.0
T20210004879,Clear,1.0
T20210004880,Clear,1.0
T20210004884,Clear,1.0
T20210004885,Clear,1.0
T20210004887,Clear,1.0
T20210004891,Clear,1.0
T20210004892,Clear,1.0
T20210004894,Clear,1.0
T20210004896,Clear,1.0
T20210004899,Clear,1.0
T20210004902,Clear,1.0
T20210004904,Clear,1.0
T20210004907,Clear,1.0
T20210004911,Clear,1.0
T20210004912,Clear,1.0
T20210004917,Clear,1.0
T20210004920,Clear,1.0
T20210004921,Clear,1.0
T20210004923,Clear,1.0
T20210004924,Clear,1.0
T20210004926,Clear,1.0
T20210004928,Clear,1.0
T20210004931,"Clear, Dust",3.0
T20210004932,Clear,1.0
T20210004933,Clear,1.0
T20210004935,Clear,1.0
T20210004936,Clear,1.0
T20210004937,Clear,1.0
T20210004938,Clear,1.0
T20210004941,Clear,1.0
T20210004943,Clear,1.0
T20210004944,Clear,1.0
T20210004946,Clear,1.0
T20210004949,Clear,1.0
T20210004950,Clear,1.0
T20210004953,Clear,1.0
T20210004962,Clear,1.0
T20210004963,Clear,1.0
T20210004964,Clear,1.0
T20210004967,Clear,1.0
T20210004969,Clear,1.0
T20210004971,Clear,1.0
T20210004972,Clear,1.0
T20210004974,Clear,1.0
T20210004976,Clear,1.0
T20210004978,Clear,1.0
T20210004979,Clear,1.0
T20210004981,Clear,1.0
T20210004982,Clear,1.0
T20210004984,Clear,1.0
T20210004985,Clear,1.0
T20210004987,Clear,1.0
T20210004988,Clear,1.0
T20210004990,Clear,1.0
T20210004991,Clear,1.0
T20210004992,Clear,1.0
T20210004994,Clear,1.0
T20210004995,Clear,1.0
T20210004996,Fog,6.0
T20210004998,Clear,1.0
T20210005002,Clear,1.0
T20210005003,Clear,1.0
T20210005005,Clear,1.0
T20210005007,Clear,1.0
T20210005009,Clear,1.0
T20210005010,Clear,1.0
T20210005011,Clear,1.0
T20210005012,Clear,1.0
T20210005014,Clear,1.0
T20210005015,Clear,1.0
T20210005017,Clear,1.0
T20210005020,Clear,1.0
T20210005021,Clear,1.0
T20210005023,Clear,1.0
T20210005024,Clear,1.0
T20210005029,Clear,1.0
T20210005031,Clear,1.0
T20210005032,Clear,1.0
T20210005033,Clear,1.0
T20210005037,Clear,1.0
T20210005041,Clear,1.0
T20210005042,Clear,1.0
T20210005043,Clear,1.0
T20210005044,Clear,1.0
T20210005047,Clear,1.0
T20210005048,Raining,3.0
T20210005049,Clear,1.0
T20210005052,Clear,1.0
T20210005053,Clear,1.0
T20210005054,Clear,1.0
T20210005059,Clear,1.0
T20210005065,Clear,1.0
T20210005066,Raining,3.0
T20210005071,Clear,1.0
T20210005072,Clear,1.0
T20210005074,Clear,1.0
T20210005075,Raining,3.0
T20210005076,Clear,1.0
T20210005079,Clear,1.0
T20210005080,Clear,1.0
T20210005081,Raining,3.0
T20210005082,Clear,1.0
T20210005083,Clear,1.0
T20210005084,Clear,1.0
T20210005085,Raining,3.0
T20210005088,Clear,1.0
T20210005089,Clear,1.0
T20210005090,Clear,1.0
T20210005091,"Fog, Raining",4.0
T20210005092,Clear,1.0
T20210005094,Clear,1.0
T20210005098,Clear,1.0
T20210005099,Clear,1.0
T20210005101,Raining,3.0
T20210005102,Raining,3.0
T20210005105,Raining,3.0
T20210005106,"Fog, Raining",4.0
T20210005107,Raining,3.0
T20210005108,Raining,3.0
T20210005112,Raining,3.0
T20210005114,Raining,3.0
T20210005116,Raining,3.0
T20210005118,Raining,3.0
T20210005119,Raining,3.0
T20210005120,Clear,1.0
T20210005123,Raining,3.0
T20210005125,Clear,1.0
T20210005126,Raining,3.0
T20210005129,Clear,1.0
T20210005132,Raining,3.0
T20210005135,Raining,3.0
T20210005139,Clear,1.0
T20210005142,Clear,1.0
T20210005143,Clear,1.0
T20210005144,Clear,1.0
T20210005146,Raining,3.0
T20210005147,Clear,1.0
T20210005154,Clear,1.0
T20210005155,Clear,1.0
T20210005156,Clear,1.0
T20210005157,Raining,3.0
T20210005159,Clear,1.0
T20210005160,Raining,3.0
T20210005161,Clear,1.0
T20210005162,Raining,3.0
T20210005163,Clear,1.0
T20210005164,Raining,3.0
T20210005166,Clear,1.0
T20210005171,Raining,3.0
T20210005172,Raining,3.0
T20210005176,Clear,1.0
T20210005177,Clear,1.0
T20210005179,Clear,1.0
T20210005180,Raining,3.0
T20210005181,Raining,3.0
T20210005183,Raining,3.0
T20210005188,Clear,1.0
T20210005190,Clear,1.0
T20210005191,Clear,1.0
T20210005193,Clear,1.0
T20210005195,Clear,1.0
T20210005196,Clear,1.0
T20210005199,Clear,1.0
T20210005201,Clear,1.0
T20210005203,Clear,1.0
T20210005204,Clear,1.0
T20210005206,Raining,3.0
T20210005207,Clear,1.0
T20210005208,Clear,1.0
T20210005212,Clear,1.0
T20210005214,Raining,3.0
T20210005216,Clear,1.0
T20210005217,Clear,1.0
T20210005218,Clear,1.0
T20210005219,Clear,1.0
T20210005220,Clear,1.0
T20210005221,Clear,1.0
T20210005223,Raining,3.0
T20210005226,Clear,1.0
T20210005227,Clear,1.0
T20210005228,Clear,1.0
T20210005229,Clear,1.0
T20210005233,Clear,1.0
T20210005237,Clear,1.0
T20210005239,Clear,1.0
T20210005240,Clear,1.0
T20210005241,Clear,1.0
T20210005242,Clear,1.0
T20210005243,Clear,1.0
T20210005245,Raining,3.0
T20210005249,Clear,1.0
T20210005250,Clear,1.0
T20210005254,Clear,1.0
T20210005255,Clear,1.0
T20210005256,Clear,1.0
T20210005257,Clear,1.0
T20210005259,Clear,1.0
T20210005261,Clear,1.0
T20210005262,Clear,1.0
T20210005263,Clear,1.0
T20210005265,Clear,1.0
T20210005266,Clear,1.0
T20210005267,Clear,1.0
T20210005270,Clear,1.0
T20210005273,Clear,1.0
T20210005277,Clear,1.0
T20210005278,Clear,1.0
T20210005280,Clear,1.0
T20210005284,Clear,1.0
T20210005285,Raining,3.0
T20210005287,Raining,3.0
T20210005288,Clear,1.0
T20210005289,Clear,1.0
T20210005291,Clear,1.0
T20210005292,Clear,1.0
T20210005293,Clear,1.0
T20210005296,Clear,1.0
T20210005297,Clear,1.0
T20210005299,Clear,1.0
T20210005302,Clear,1.0
T20210005303,Clear,1.0
T20210005305,Clear,1.0
T20210005307,Clear,1.0
T20210005308,Clear,1.0
T20210005311,Clear,1.0
T20210005312,Clear,1.0
T20210005313,Clear,1.0
T20210005321,Clear,1.0
T20210005322,Clear,1.0
T20210005324,Clear,1.0
T20210005326,Clear,1.0
T20210005329,Clear,1.0
T20210005330,Clear,1.0
T20210005333,Clear,1.0
T20210005335,Clear,1.0
T20210005340,Clear,1.0
T20210005341,Clear,1.0
T20210005343,Clear,1.0
T20210005344,Clear,1.0
T20210005345,Clear,1.0
T20210005346,Clear,1.0
T20210005347,Clear,1.0
T20210005349,Clear,1.0
T20210005351,Clear,1.0
T20210005353,Clear,1.0
T20210005357,Clear,1.0
T20210005358,Clear,1.0
T20210005359,Clear,1.0
T20210005360,Clear,1.0
T20210005361,Clear,1.0
T20210005362,Clear,1.0
T20210005363,Raining,3.0
T20210005367,Clear,1.0
T20210005368,Clear,1.0
T20210005369,Clear,1.0
T20210005372,Clear,1.0
T20210005376,Clear,1.0
T20210005378,Clear,1.0
T20210005379,Clear,1.0
T20210005380,Clear,1.0
T20210005383,Clear,1.0
T20210005384,Clear,1.0
T20210005386,Clear,1.0
T20210005387,Clear,1.0
T20210005388,Clear,1.0
T20210005390,Clear,1.0
T20210005391,Clear,1.0
T20210005393,Clear,1.0
T20210005396,Clear,1.0
T20210005397,Clear,1.0
T20210005398,Clear,1.0
T20210005400,Raining,3.0
T20210005405,Clear,1.0
T20210005407,Clear,1.0
T20210005408,Clear,1.0
T20210005409,Clear,1.0
T20210005411,Clear,1.0
T20210005412,Clear,1.0
T20210005414,Clear,1.0
T20210005418,Raining,3.0
T20210005421,Clear,1.0
T20210005425,Clear,1.0
T20210005426,Clear,1.0
T20210005427,Clear,1.0
T20210005428,Clear,1.0
T20210005432,Clear,1.0
T20210005433,Clear,1.0
T20210005435,Clear,1.0
T20210005436,Clear,1.0
T20210005440,Clear,1.0
T20210005441,Clear,1.0
T20210005442,Clear,1.0
T20210005443,Clear,1.0
T20210005445,Clear,1.0
T20210005446,Clear,1.0
T20210005448,Clear,1.0
T20210005449,Clear,1.0
T20210005450,Clear,1.0
